organization,timestamp,open,high,low,close,volume
AMZN,20/06/2002,18.32,18.38,17.34,17.55,8697000
AMZN,19/06/2002,18.49,19.1,18.27,18.3,7420300
AMZN,18/06/2002,18.13,19.16,18.09,18.78,7962100
AMZN,17/06/2002,16.95,18.48,16.86,18.41,9051600
AMZN,14/06/2002,17.14,17.4,16.26,16.82,7973200
AMZN,13/06/2002,17,17.5,16.74,17.43,4892900
AMZN,12/06/2002,17.05,17.15,16.26,17.08,7331200
AMZN,11/06/2002,17.31,17.79,17.13,17.14,5520800
AMZN,10/06/2002,17.9,18.12,17.02,17.3,11082400
AMZN,07/06/2002,17.89,18.65,17.85,18.58,5358000
AMZN,06/06/2002,17.89,18.41,17.76,18.17,5250000
AMZN,05/06/2002,17.98,18.18,17.45,17.99,4372500
AMZN,04/06/2002,17.8,18.14,17.47,17.97,6849700
AMZN,03/06/2002,18.31,18.5,17.93,17.96,3716400
AMZN,31/05/2002,18.5,18.89,18.2,18.23,5081400
AMZN,30/05/2002,18.7,18.94,18.08,18.37,7432100
AMZN,29/05/2002,18.82,19.1,18.8,18.91,3614100
AMZN,28/05/2002,19.57,19.61,18.77,19.06,3953300
AMZN,24/05/2002,19.4,19.69,19.06,19.47,4250300
AMZN,23/05/2002,18.84,19.55,18.61,19.45,5648200
AMZN,22/05/2002,18.67,19.13,18.22,18.75,5075200
AMZN,21/05/2002,19.54,19.8,18.55,18.76,7763500
AMZN,20/05/2002,18.8,19.48,18.77,19.39,8460800
AMZN,17/05/2002,19.97,20,18.81,19.16,6446900
AMZN,16/05/2002,19.51,19.95,19.29,19.61,7815700
AMZN,15/05/2002,19.39,20.4,18.35,19.94,12898100
AMZN,14/05/2002,18.04,19.45,18.02,18.81,14659700
AMZN,13/05/2002,17.17,17.63,16.85,17.32,6700100
AMZN,10/05/2002,17.89,17.96,16.8,16.94,7572800
AMZN,09/05/2002,17.12,18.23,17.1,17.73,11002300
AMZN,08/05/2002,16.55,17.46,16.5,17.32,7888400
AMZN,07/05/2002,16.11,16.35,16.03,16.11,5543700
AMZN,06/05/2002,15.94,16.49,15.75,16.12,5352600
AMZN,03/05/2002,16.23,16.4,15.75,16.05,5161000
AMZN,02/05/2002,16.43,16.65,16.25,16.32,4819000
AMZN,01/05/2002,16.55,17.05,16.42,16.49,7701300
AMZN,30/04/2002,16.13,16.76,15.93,16.69,6420800
AMZN,29/04/2002,16.75,17,15.9,16.18,8415200
AMZN,26/04/2002,16.86,16.95,16.32,16.91,8135700
AMZN,25/04/2002,16.51,17.05,16.41,16.82,11730200
AMZN,24/04/2002,15.23,16.85,15.05,16.79,34459400
AMZN,23/04/2002,14.35,14.75,13.88,14.06,8076900
AMZN,22/04/2002,14.58,14.85,14.15,14.31,5290300
AMZN,19/04/2002,14.38,14.74,14.15,14.53,3727600
AMZN,18/04/2002,14.7,14.86,13.95,14.26,3876400
AMZN,17/04/2002,14.24,15,14.24,14.82,7756100
AMZN,16/04/2002,14.18,14.29,13.72,14.01,3681000
AMZN,15/04/2002,13.42,14.1,13.35,13.89,4753700
AMZN,12/04/2002,12.9,13.61,12.85,13.31,5379100
AMZN,11/04/2002,13.28,13.28,12.52,12.74,5957600
AMZN,10/04/2002,13.76,14,13.05,13.55,5256700
AMZN,09/04/2002,14.07,14.59,13.56,13.6,6459000
AMZN,08/04/2002,12.97,13.96,12.96,13.95,5277800
AMZN,05/04/2002,13.67,14.04,13.31,13.5,4500000
AMZN,04/04/2002,13.73,13.8,13.23,13.54,5731700
AMZN,03/04/2002,14.37,14.45,13.6,13.67,4534100
AMZN,02/04/2002,14.64,15.09,14.19,14.25,4771400
AMZN,01/04/2002,14.8,14.8,14.14,14.8,4767900
AMZN,28/03/2002,14.4,14.65,14.25,14.3,3122500
AMZN,27/03/2002,13.9,14.35,13.7,14.25,8146300
